CodicePratica;DenominazioneSito;Indirizzo;X_gb;Y_gb;MUNICIPIO;ID_NIL;NIL;Y_wgs84;X_wgs84;Location
151469125;EX PV TAMOIL PETROLI Spa 6130;Via Saint Bon, 34;1509548;5033865;6;53;LORENTEGGIO;45.45739364;9.12211509;(45.45739364, 9.12211509)
1514610222;Bonifica area per destinazione complesso edilizio residenziale;Via Giovanni Battista Niccolini angolo Via Giusti, 8;1513943;5036322;1;69;SARPI;45.47944012;9.17838768;(45.47944012, 9.17838768)
1514610015;AREA VIA ZECCA VECCHIA;Via ZECCA VECCHIA, 2;1514452;5034415;1;1;DUOMO;45.46226158;9.18484724;(45.46226158, 9.18484724)
150020037;EX STABILIMENTO MONTINI;Via CARACCIOLO, 94;1512920;5037764;8;70;GHISOLFA;45.49244004;9.16533801;(45.49244004, 9.16533801)
151469337;PV Agip n. 55673;Via Gallarate, 40;1510878;5037967;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.4942957;9.13921783;(45.4942957, 9.13921783)
151469738;Area di proprietà Immobiliare Pinari Srl;Via Panfilo Nuvolone, 7;1511223;5038344;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49768352;9.1436361;(45.49768352, 9.1436361)
151469416;"Ospedale Niguarda Cà Granda - ""Demolizioni dell' Edif. 16 Ex Officina""";Piazza Ospedale Maggiore, 3;1514836;5039560;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.50856638;9.18991834;(45.50856638, 9.18991834)
151469745;Bonifica area di proprietà AB Albarello s.r.l.;Via Calabria;1513258;5038046;9;78;FARINI;45.49496627;9.169681;(45.49496627, 9.169681)
151469485;Area artigianale prop. Sig. Mingione (proprietà Giemme Costruzioni);Via Monte Cengio, 28;1519357;5030789;4;33;ROGOREDO - SANTA GIULIA;45.42951056;9.24744441;(45.42951056, 9.24744441)
1514610387;Area ex capannoni commerciali/Industriali;Via Sbodio, 9 / Via Massimiano;1519163;5036657;3;23;LAMBRATE - ORTICA;45.48233187;9.24518651;(45.48233187, 9.24518651)
1514610023;Area Immobiliare Fontamarco srl;Via Perussia , 1;1514545;5031091;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43234273;9.18594572;(45.43234273, 9.18594572)
151469449;Area Torre Argelati Lombardini;Via Argelati, Torre, Lombardini;1513604;5033060;6;44;PORTA TICINESE - CONCHETTA;45.45008197;9.17397066;(45.45008197, 9.17397066)
1514610139;isola giovannina srl;via frosinone;1506195;5034387;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;45.46213557;9.07923437;(45.46213557, 9.07923437)
151469461;Area di Via Mecenate (proprietà UNIOR Spa);Via Mecenate, 79;1519534;5033356;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.45260328;9.2498143;(45.45260328, 9.2498143)
151469612;Programma Integrato di Intervento - Comparto B / Proprietà CASAGHI Srl);Via Verro, Alamanni, Noto, Ferrari;1515519;5030834;5;38;VIGENTINO - Q.RE FATIMA;45.43000343;9.19838572;(45.43000343, 9.19838572)
151469682;Area di proprietà Generali Properties Spa;Via dei Pestagalli, 40/45;1518737;5031692;4;33;ROGOREDO - SANTA GIULIA;45.43765531;9.23955636;(45.43765531, 9.23955636)
151469452;PV Esso Srl n. 0172;Via Gallarate, 392;1509523;5038640;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.5003791;9.12188073;(45.5003791, 9.12188073)
151469066;Area Siemens - Pirelli Bicocca;Via Dell'Innovazione;1516522;5039905;9;15;BICOCCA;45.5116293;9.21150616;(45.5116293, 9.21150616)
1514610076;Bonifica area di proprietà SILO s.r.l., foglio 543, mappale 289;Via Watt, 13;1512024;5032185;6;45;MONCUCCO - SAN CRISTOFORO;45.4422402;9.15373404;(45.4422402, 9.15373404)
151469753;MONITORAGGIO POST BONIFICA - AREA EX SIEROTERAPICO MILANESE - LOTTO 1;N/D;1514609;5034696;1;1;DUOMO;45.46478419;9.18686313;(45.46478419, 9.18686313)
151469792;Bonifica area V.le Bligny;Viale Bligny, 22;1514851;5033071;5;5;PORTA VIGENTINA - PORTA LODOVICA;45.45015724;9.18991237;(45.45015724, 9.18991237)
151469731;Bonifica area di proprietà Immobiliare Promessi Sposi S.p.a.;Via Pordenone, 40;1518479;5037468;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;45.48964708;9.23647623;(45.48964708, 9.23647623)
151469304;Area ex Royal Gas - art. 13;Via Ponte del Giuscano n. 20;1506265;5037777;7;63;FIGINO;45.49264546;9.08018056;(45.49264546, 9.08018056)
1514610198;Bonifica area ex Rubinetterie Giampieri;Via Luigi Pastro 20-22-26;1513891;5039850;9;80;AFFORI;45.51119064;9.17782982;(45.51119064, 9.17782982)
151469879;PV AGIP Cod. AZ. 52099;Viale Monte Ceneri, 10;1512166;5037695;8;70;GHISOLFA;45.49182751;9.15569229;(45.49182751, 9.15569229)
151469333;Area ex INCAB;Via Parabiago, 2/18;1508527;5038757;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;45.50144056;9.1091398;(45.50144056, 9.1091398)
151469704;Bonifica area Via della Pergola, 5;Via della Pergola, 5;1514714;5037192;9;11;ISOLA;45.48725383;9.18828922;(45.48725383, 9.18828922)
151469933;Bonifica sito Expo 2015 - areali 2A e 2B;N/D;1507382;5041005;;;;45.5216863;9.09452441;(45.5216863, 9.09452441)
1514610122;Bonifica P.V. Q8 n. 1064;Viale Papiniano, 53;1513491;5033753;1;7;MAGENTA - S. VITTORE;45.45632633;9.17253311;(45.45632633, 9.17253311)
151469490;Area ex complesso artigianale/industriale (proprietà della Amedil srl);Via Lucca;1508929;5033708;7;56;FORZE ARMATE;45.45598923;9.11419665;(45.45598923, 9.11419665)
1514610267;BONIFICA AREA VIALE ESPINASSE - PROPRIETA' IMMOBILIARE AUTOMOBILE CLUB DI MILANO;Viale Espinasse, 137;1510807;5038740;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.50125515;9.13832161;(45.50125515, 9.13832161)
151469478;Area ex Luceplan Spa;Via Ernesto Teodoro Moneta, 46;1512827;5040173;9;80;AFFORI;45.51412285;9.16421873;(45.51412285, 9.16421873)
1514610025;Area Kerfindora S.p.A. Via Sannio, ex Via Tacito;Via Sannio ex Via Tacito 6;1517041;5032654;4;28;UMBRIA - MOLISE - CALVAIRATE;45.44634926;9.21790878;(45.44634926, 9.21790878)
151469076;Palizzi Costruzioni srl;Via Novara, 70;1509606;5035338;7;56;FORZE ARMATE;45.47065114;9.12288526;(45.47065114, 9.12288526)
151469773;Bonifica area SARO ex Ditta di Autodemolizioni di proprietà di Abruzzese Rocco;Via Tre Castelli, 47;1510728;5031358;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;45.43481258;9.13714541;(45.43481258, 9.13714541)
151469362;Area ex Mirea;Via Oslavia, 1/15/17-3;1519270;5036581;3;23;LAMBRATE - ORTICA;45.48163918;9.246565;(45.48163918, 9.246565)
151469487;Rimozione serbatoio interrato condominio;Via Ansperto, 4;1514037;5034629;1;1;DUOMO;45.46419764;9.17954241;(45.46419764, 9.17954241)
1514610379;Area ex Officina/Ricovero mezzi di Via Gonin;Via Via Gonin, 11;1509983;5032252;6;49;GIAMBELLINO;45.44286944;9.12764325;(45.44286944, 9.12764325)
151469533;P.V. Kuwait n. 1000;Corso Indipendenza ang. Via Castelmorrone;1516814;5035206;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;45.46932935;9.21508748;(45.46932935, 9.21508748)
151469172;Area ex Gio Style;Via Cascia, 8;1519160;5039925;2;17;ADRIANO;45.51174753;9.24528788;(45.51174753, 9.24528788)
151469147;Area dismessa ex Richard Ginori - Immobiliare Lombarda;Via Tucidide, 56;1519373;5035223;3;24;PARCO FORLANINI - CAVRIANO;45.4694123;9.24781858;(45.4694123, 9.24781858)
1514610202;Bonifica area Via Giuseppe Meda;Via Giuseppe Meda, 6/8;1514021;5032477;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;45.44482673;9.1792806;(45.44482673, 9.1792806)
151469097;ESSO ITALIANA srl;Via Lorenteggio, 278;1509076;5032239;6;49;GIAMBELLINO;45.44276661;9.11604656;(45.44276661, 9.11604656)
1514610085;Bonifica area di proprietà A2A;Via Silla, 249;1505771;5038700;7;88;PARCO BOSCO IN CITTA';45.50096073;9.07386773;(45.50096073, 9.07386773)
151469821;Area ex Enel;Via Bramante, 49;1513890;5036689;8;69;SARPI;45.48274527;9.17771908;(45.48274527, 9.17771908)
151469507;Area interna al Parco della Cava di Muggiano e Trezzano -(lago dei cigni);N/D;1505366;5031273;;87;ASSIANO;45.4341074;9.06859544;(45.4341074, 9.06859544)
151469617;Bonifica area cantiere di proprietà Mopi Costruzioni Spa;Corso Garibaldi, 95;1514382;5035994;1;2;BRERA;45.47647503;9.18400628;(45.47647503, 9.18400628)
151469068;AGIP PETROLI;Piazza Caduti del Lavoro;1514511;5032276;5;43;TIBALDI;45.44301232;9.18553569;(45.44301232, 9.18553569)
151470003;Bonifica area Via Petrarca;Via Petrarca, 20;1513201;5035285;1;7;MAGENTA - S. VITTORE;45.47012253;9.16887791;(45.47012253, 9.16887791)
151469562;P.V. Esso n. 175 / 105122;Via Marochetti, 142;1517724;5031796;4;35;LODI - CORVETTO;45.43861005;9.22660605;(45.43861005, 9.22660605)
1514610003;Bonifica P.V. Shell 49.304;Piazza Francesco Durante;1517505;5037371;3;20;LORETO - CASORETTO - NOLO;45.48879855;9.22400675;(45.48879855, 9.22400675)
151469645;P.V. IP n. 43024;Via La Spezia, 31;1513544;5031915;5;43;TIBALDI;45.43977893;9.17316962;(45.43977893, 9.17316962)
151469284;Area ex Richard Ginori;Via Morimondo, 26;1511790;5032422;6;45;MONCUCCO - SAN CRISTOFORO;45.44437582;9.15074709;(45.44437582, 9.15074709)
151460088;Area Dollmar;Via Barona, 31;1511922;5031194;6;46;BARONA;45.43331734;9.15241399;(45.43331734, 9.15241399)
151469793;Bonifica area stabile Via Cavaleri;Via Cavaleri, 5;1510466;5034303;6;52;BANDE NERE;45.46132187;9.13386223;(45.46132187, 9.13386223)
151469102;PV ESSO;Viale Jenner, 69;1513554;5038135;9;78;FARINI;45.49576819;9.17346431;(45.49576819, 9.17346431)
151469669;Bonifica Area di Proprietà Società Cooperativa C.Ab.;Via Comune Antico, 31/4;1516269;5039045;2;13;GRECO - SEGNANO;45.50389949;9.20824139;(45.50389949, 9.20824139)
1514610151;Bonifica area Via Corsica;Via Corsica, 94;1518487;5034254;4;25;CORSICA;45.46072093;9.23644671;(45.46072093, 9.23644671)
151469368;PV. Total Italia Spa;Via S. Rita da Cascia;1511783;5031998;6;45;MONCUCCO - SAN CRISTOFORO;45.44055665;9.15064746;(45.44055665, 9.15064746)
151469412;Area Altra Sede Regione Lombardia;Viale Mechiorre Gioia;1515604;5037235;2;10;STAZIONE CENTRALE - PONTE SEVESO;45.48762391;9.1996792;(45.48762391, 9.1996792)
151469105;EX PV API;Via Washington, 21;1512183;5034486;7;51;PORTA MAGENTA;45.4629459;9.15583359;(45.4629459, 9.15583359)
1514610140;area ATM di Salmini;Via Verona, 5;1515942;5033012;5;27;PTA ROMANA;45.44959812;9.20386107;(45.44959812, 9.20386107)
1514610313;NUOVA ARGENTEA s.n.c.;Via Resegone, 3;1513864;5038127;9;78;FARINI;45.49568487;9.17742754;(45.49568487, 9.17742754)
151469227;Aem (Bovisa Gasometri) - Museo del Presente - Stralcio (Lotto 1A);Via Giampietrino, 24;1512091;5039004;9;77;BOVISA;45.50360951;9.15475897;(45.50360951, 9.15475897)
151469790;Bonifica area P.zza dei Daini - Bicocca;Piazza dei Daini;1516499;5040284;9;15;BICOCCA;45.51503842;9.211225;(45.51503842, 9.211225)
151469570;Area di proprietà della Fondazione Don Carlo Gnocchi, Centro;Via Capecelatro, 66;1510131;5035434;7;60;STADIO - IPPODROMI;45.47151455;9.12959845;(45.47151455, 9.12959845)
151469691;Bonifica area Ex Officina A4;Viale Bezzi, 77/79;1511723;5034242;7;51;PORTA MAGENTA;45.46075252;9.14994494;(45.46075252, 9.14994494)
151469160;Condominio Ponti;Via Ettore Ponti, 48;1511981;5032061;6;45;MONCUCCO - SAN CRISTOFORO;45.44112381;9.15318718;(45.44112381, 9.15318718)
151469880;Area TotalErg NI003529;Via Enrico Fermi , 130;1514128;5039725;9;84;PARCO NORD;45.51006122;9.18086431;(45.51006122, 9.18086431)
151469809;Area di Proprietà Rogoredo Sas;Via Freikofel, 26 angolo Via Pizzolpasso;1519276;5030993;4;33;ROGOREDO - SANTA GIULIA;45.43134417;9.24641018;(45.43134417, 9.24641018)
151469582;Area ex Car Glass di proprietà della Soc. Fasenavi s.r.l.;Via Novara, 72;1509587;5035353;7;56;FORZE ARMATE;45.47079215;9.12263792;(45.47079215, 9.12263792)
151469624;Bonifica area P.V. AGIP n. 2194;Via Novara;1507925;5036347;7;62;QUINTO ROMANO;45.4797591;9.10139711;(45.4797591, 9.10139711)
151469103;PV ESSO;Via Giotto;1512426;5034926;7;68;PAGANO;45.46689738;9.15895402;(45.46689738, 9.15895402)
151469342;Area di proprietà della Soc. Ediltecno Restauri Srl;Via Broni, 6/8;1515971;5031341;5;38;VIGENTINO - Q.RE FATIMA;45.43456098;9.20418239;(45.43456098, 9.20418239)
151469857;AREAFONDAZIONE IRCCS CA' GRANDA OSPEDALE MAGGIORE POLICLINICO (FOGLIO 438, MAPPALE 61) - ARCHIVIO STORICO;Via Francesco Sforza, 28;1515327;5034120;1;4;GUASTALLA;45.4595854;9.19602651;(45.4595854, 9.19602651)
151469636;Bonifica P.V. Tamoil n. 2913;Via Sarfatti, 5;1514712;5032780;5;5;PORTA VIGENTINA - PORTA LODOVICA;45.44753809;9.18812806;(45.44753809, 9.18812806)
151469186;Pv Esso Italiana srl 2137;Via Lorenteggio, 278;1509137;5032295;6;49;GIAMBELLINO;45.44326659;9.11683427;(45.44326659, 9.11683427)
151469336;Area ex Ditta Uboldi;Via Oslavia, 17/8;1514350;5038854;9;79;DERGANO;45.50221934;9.18367443;(45.50221934, 9.18367443)
151469676;Bonifica ex Cascina Basmetto;Via Chiesa Rossa, 276;1512772;5028457;5;41;GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE;45.40867034;9.16320137;(45.40867034, 9.16320137)
1514610220;Bonifica area Via Frugoni/Via Cesari;Via Frugoni 47 / Via Cesari 20;1514696;5040828;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.51998114;9.18816807;(45.51998114, 9.18816807)
151469756;PV CARBURANTI DI PROPRIETA' ENERGY RETE SRL;Via Mecenate, 79;1519495;5033282;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.4519414;9.24930544;(45.4519414, 9.24930544)
151469471;Metrotranvia Testi - Bicocca - Precotto (realizzazione tratta Mattei/Anassagora);Via Monza, 273;1517575;5040214;2;16;GORLA - PRECOTTO;45.51438248;9.22500023;(45.51438248, 9.22500023)
151469839;Ex area industriale artigianale;Via Verne, 1;1517441;5032626;4;35;LODI - CORVETTO;45.44608958;9.22301722;(45.44608958, 9.22301722)
151469631;Area dismessa di proprietà MA.GE Immobiliare srl;Via Meda, 27;1514110;5032131;5;43;TIBALDI;45.441712;9.1804133;(45.441712, 9.1804133)
151469983;Area P.V. Beyfin Spa;Via Ripamonti, 483;1516309;5028334;5;85;PARCO DELLE ABBAZIE;45.40748668;9.20839717;(45.40748668, 9.20839717)
151469290;Area di proprietà ditta Vales Srl;Via Candiani, 66;1513163;5039071;9;77;BOVISA;45.50419434;9.16848244;(45.50419434, 9.16848244)
151469132;AREA EX LA BIGIOTTERIA;Via Carlo D'Adda, 9;1512653;5032707;6;44;PORTA TICINESE - CONCHETTA;45.44692448;9.16178922;(45.44692448, 9.16178922)
1514610303;BONIFICA AREA DI VIA COSTANZA;Via Costanza, 11;1512074;5034038;7;51;PORTA MAGENTA;45.45891643;9.15442887;(45.45891643, 9.15442887)
151469846;Area ex deposito veicoli industriali;Via Airaghi , 120/2b;1506096;5035634;7;88;PARCO BOSCO IN CITTA';45.47336157;9.07798457;(45.47336157, 9.07798457)
151469660;Area proprietà Yucatan snc;Via Gola, 16;1513712;5032881;6;44;PORTA TICINESE - CONCHETTA;45.44846971;9.17534134;(45.44846971, 9.17534134)
151469563;Area Atahotel Quark;Via Lampedusa, 11/A;1514871;5031235;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43363171;9.19010915;(45.43363171, 9.19010915)
151469129;PV Esso Italiana srl;Via Ponte Nuovo, 15;1518577;5039124;2;19;PADOVA - TURRO - CRESCENZAGO;45.50455092;9.23778386;(45.50455092, 9.23778386)
151469771;Bonifica area Via Bruni;Via Bruni, 10;1513706;5038579;9;79;DERGANO;45.49975316;9.17542569;(45.49975316, 9.17542569)
151469664;Bonifica area di proprietà San Biagio 2 s.r.l.;Via De Sanctis, 106;1514541;5031395;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43507968;9.18590351;(45.43507968, 9.18590351)
151469169;Area L.B.S. Spa;Via Val Bavona, 21;1509714;5032647;6;53;LORENTEGGIO;45.446431;9.12421435;(45.446431, 9.12421435)
151469469;Area industriale dismessa via Timavo;Via Timavo, 32;1515557;5037444;2;11;ISOLA;45.48950167;9.19907892;(45.48950167, 9.19907892)
1514610323;Bonifica di via Ennio 19/3;Via Ennio, 19/3;1517084;5033350;4;28;UMBRIA - MOLISE - CALVAIRATE;45.45261679;9.21847936;(45.45261679, 9.21847936)
151469339;Ex Sieroterapico - Area Esterna;Via Giovanni Segantini;1513403;5032568;6;44;PORTA TICINESE - CONCHETTA;45.44565693;9.17137694;(45.44565693, 9.17137694)
151469118;Istituto Sieroterapico Milanese - ISTITUTO GIORGI;Via Liguria;1513245;5032391;6;44;PORTA TICINESE - CONCHETTA;45.44406615;9.16936054;(45.44406615, 9.16936054)
151469202;PV Esso n. 2118;Via Rembrandt, 13;1510780;5034880;7;52;BANDE NERE;45.46651356;9.1378875;(45.46651356, 9.1378875)
1514610444;BONIFICA AREA VIA CEVEDALE;Via Cevedale, 5;1513506;5039299;9;79;DERGANO;45.50624473;9.17288713;(45.50624473, 9.17288713)
1514610138;parco Baden Powell;Via autari-lombardini;1512984;5032760;6;44;PORTA TICINESE - CONCHETTA;45.44739659;9.16603528;(45.44739659, 9.16603528)
151460123;Schlumberger Ex Cogeco Galileo S.p.A.;Via Cassala/Schievano, 16;1512663;5032399;6;44;PORTA TICINESE - CONCHETTA;45.44414758;9.16191501;(45.44414758, 9.16191501)
151460913;Area Credemleasing Spa;Via Andrea Ponti, 8/10;1512207;5032517;6;45;MONCUCCO - SAN CRISTOFORO;45.44522292;9.15609196;(45.44522292, 9.15609196)
151469295;Sversamento di olio;Via Chiesa Rossa, 267;1512835;5029096;5;41;GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE;45.41441958;9.16402495;(45.41441958, 9.16402495)
151469591;Bonifica area dismessa di proprietà della Soc. Agosto Gamma srl;Via Comune Antico, 43;1516375;5038813;2;13;GRECO - SEGNANO;45.50180794;9.2095928;(45.50180794, 9.2095928)
151469083;Perdita gasolio condominio;Via Riccardo Galli, 3/5;1511264;5036484;8;58;DE ANGELI - MONTE ROSA;45.48094029;9.14412045;(45.48094029, 9.14412045)
151469228;Area Aler;Via Neera, 7;1513766;5031124;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43265735;9.17597795;(45.43265735, 9.17597795)
1514610448;area di Via Minuziano 37;Via Minuziano, 37;1514135;5040755;9;84;PARCO NORD;45.51933393;9.18097231;(45.51933393, 9.18097231)
151469330;Ex complesso artigianale;Via Fratelli Rizzardi, 37;1507510;5039186;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;45.50531889;9.09612611;(45.50531889, 9.09612611)
151469685;Bonifica area di proprietà Immobiliare Montecatini Dieci srl;Via Rutilia, 17;1515478;5031846;5;37;MORIVIONE;45.43912019;9.19789182;(45.43912019, 9.19789182)
151469775;Bonifica area Via Berra;Via Berra, 16;1519464;5039420;2;19;PADOVA - TURRO - CRESCENZAGO;45.50719305;9.24914828;(45.50719305, 9.24914828)
151469281;Area di proprietà della Soc. OPEN40 Srl;Via Ajraghi, 40;1511526;5038213;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49650663;9.14751134;(45.49650663, 9.14751134)
1514610084;Bonifica per rimozione serbatoio interrato, Lotto funzionale 1A, strada di collegamento Zara/Expo;Via Sumatra;1509863;5039823;8;75;STEPHENSON;45.51102315;9.12626344;(45.51102315, 9.12626344)
151469630;Bonifica Palazzo dell'Arengario;Via Marconi ang. P.zza Diaz, 1;1514881;5034477;1;1;DUOMO;45.46281162;9.19033829;(45.46281162, 9.19033829)
151469492;Area Cascina Macconago (proprietà IM.CO. Spa);Via Macconago, 24/36;1516480;5028909;5;85;PARCO DELLE ABBAZIE;45.41265885;9.21059977;(45.41265885, 9.21059977)
151469426;Area ex Ansaldo (subarea 2)Milano Bicocca;Viale Sarca, 336;1516896;5041209;9;15;BICOCCA;45.52335563;9.2163495;(45.52335563, 9.2163495)
151469072;Sito Alcatel;Viale Bodio, 33/39;1513100;5038181;9;78;FARINI;45.49618751;9.16765061;(45.49618751, 9.16765061)
151469887;Area ex Autolavaggio Cial;Via Crispi;1514371;5036451;1;2;BRERA;45.4805921;9.18387686;(45.4805921, 9.18387686)
1514610243;Area di Via Pordenone;Via Pordenone, 6;1518335;5037373;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;45.48879754;9.23462729;(45.48879754, 9.23462729)
151469464;Area residenza della Magnolia;Viale Suzzani, 18;1515597;5039209;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.50538571;9.19964404;(45.50538571, 9.19964404)
151469618;Bonifica area ex Fonderie Vedani;Via Schievano, 7;1512668;5032205;6;45;MONCUCCO - SAN CRISTOFORO;45.44240707;9.16196888;(45.44240707, 9.16196888)
151469970;Bonifica area Michele Ferraris Servizi s.r.l. di proprietà Celestino Ferraris;Via Anna Kuliscioff, 11;1509165;5032699;6;53;LORENTEGGIO;45.44691014;9.11719157;(45.44691014, 9.11719157)
151469037;Distributore IP (bonifica);Via Romagna, 43;1517486;5035829;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;45.47492124;9.22370511;(45.47492124, 9.22370511)
151469349;PV Agip n. 2246;Via Toscana;1515087;5032604;5;5;PORTA VIGENTINA - PORTA LODOVICA;45.44595264;9.19292043;(45.44595264, 9.19292043)
151469799;Area PII Garibaldi Repubblica - Fondazione Catella;Via de Castillia, 26/28;1515088;5036921;9;9;PORTA GARIBALDI - PORTA NUOVA;45.48480632;9.19306461;(45.48480632, 9.19306461)
1514610043;Bonifica EX CAVA TRIBONIANO NORD - SCALO FIORENZA - COLLEGAMENTO MOLINO DORINO-A8;N/D;1508801;5039890;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.5116336;9.11267014;(45.5116336, 9.11267014)
151469599;Bonifica su Area di Proprietà Pirelli & C. Real Estate SGR Spa / Fondo Berenice -;Viale Monza, 257/259;1517479;5039854;2;16;GORLA - PRECOTTO;45.51114554;9.22376309;(45.51114554, 9.22376309)
151469690;Bonifica area Maciachini (ex Carlo Erba) - Settore commerciale/residenziale;Via Imbonati, 24;1514328;5038799;9;79;DERGANO;45.50172816;9.18338614;(45.50172816, 9.18338614)
151469698;Progetto per la realizzazione della Metropolitana M5 - Tratta Isola-Bignami / POZZO PONALE-BIGNAMI;N/D;1516536;5041272;9;15;BICOCCA;45.52393852;9.21172981;(45.52393852, 9.21172981)
151469146;PV Erg;Via Melzi d'Eril;1513550;5036159;1;69;SARPI;45.47797516;9.17335627;(45.47797516, 9.17335627)
151469474;Area di Via Toffetti;Via Toffetti, 11;1518370;5031482;4;35;LODI - CORVETTO;45.43577493;9.23485902;(45.43577493, 9.23485902)
151469254;Area ex Motta;Via Zanella;1517677;5034457;4;25;CORSICA;45.4625677;9.22609781;(45.4625677, 9.22609781)
1514610338;BONIFICA AREA VIA CRESPI;Via Crespi Benigno, 12;1514593;5038547;9;79;DERGANO;45.49945131;9.18677844;(45.49945131, 9.18677844)
151469194;PV Esso n. 2148;Via Monte Rosa, 64;1511532;5035925;7;58;DE ANGELI - MONTE ROSA;45.47590818;9.14753882;(45.47590818, 9.14753882)
